Age;Gender;Occupation;Game_Type;Daily_Gaming_Hours;Primary_Gaming_Time;Sleep_Hours;Stress_Level;Focus_Level;Academic_or_Work_Score;Performance_Impact
0.3529411764705881;0;0;1;0.3090909090909091;1;0.19999999999999996;0.7142857142857143;0.5;0.7000000000000002;1
0.5294117647058822;1;0;5;0.2909090909090909;1;0.675;0.7142857142857143;0.0;0.375;1
0.3529411764705881;0;1;4;0.054545454545454564;1;0.9750000000000001;0.14285714285714285;0.5;0.6499999999999999;2
0.2941176470588236;0;0;3;0.14545454545454548;1;0.7;0.14285714285714285;1.0;0.6750000000000003;2
0.9411764705882353;0;1;3;0.9090909090909091;2;0.125;0.2857142857142857;1.0;0.7250000000000001;0
0.47058823529411753;1;1;3;0.890909090909091;0;0.42500000000000004;0.9999999999999999;0.16666666666666663;0.75;1
0.47058823529411753;0;1;3;0.6181818181818182;1;0.2749999999999999;0.14285714285714285;0.8333333333333333;0.4500000000000002;1
0.7647058823529411;0;1;3;0.14545454545454548;0;0.2250000000000001;0.2857142857142857;0.8333333333333333;0.3250000000000002;1
0.7058823529411764;0;0;2;0.4181818181818181;0;0.19999999999999996;0.8571428571428571;0.5;0.9250000000000003;1
0.4117647058823528;0;0;2;0.7454545454545454;0;0.8500000000000001;0.8571428571428571;0.6666666666666665;0.8500000000000001;1
0.23529411764705888;1;1;3;0.49090909090909096;2;0.3999999999999999;0.8571428571428571;0.8333333333333333;0.25;1
0.05882352941176472;0;1;2;0.6545454545454544;1;0.07499999999999996;0.8571428571428571;0.16666666666666663;0.7250000000000001;0
0.11764705882352944;0;0;1;0.4545454545454545;2;0.3500000000000001;0.8571428571428571;0.33333333333333326;0.6499999999999999;1
0.05882352941176472;1;0;5;0.054545454545454564;1;0.9500000000000002;0.4285714285714285;0.8333333333333333;0.10000000000000009;2
0.3529411764705881;0;1;2;0.6181818181818182;1;0.25;0.9999999999999999;0.8333333333333333;0.17500000000000004;1
0.17647058823529416;1;1;3;0.6;2;0.9750000000000001;0.14285714285714285;1.0;0.25;1
0.4117647058823528;1;1;1;0.9090909090909091;2;0.375;0.4285714285714285;0.0;0.9250000000000003;1
0.6470588235294117;1;1;0;0.8;0;0.8;0.0;0.33333333333333326;0.8500000000000001;1
0.7647058823529411;1;1;3;0.8181818181818182;2;0.10000000000000009;0.7142857142857143;0.8333333333333333;0.7250000000000001;0
0.47058823529411753;0;0;4;0.7818181818181817;2;0.4750000000000001;0.5714285714285714;0.33333333333333326;0.375;1
0.8823529411764706;1;1;2;0.6181818181818182;0;0.375;0.0;0.5;0.5;1
0.3529411764705881;1;0;1;0.2727272727272727;0;0.6000000000000001;0.5714285714285714;0.6666666666666665;0.0;1
0.0;1;1;5;0.49090909090909096;0;0.75;0.9999999999999999;0.8333333333333333;0.7749999999999999;1
0.6470588235294117;0;1;2;0.6909090909090909;2;0.30000000000000004;0.7142857142857143;0.5;0.875;0
0.17647058823529416;1;0;5;0.4545454545454545;2;0.30000000000000004;0.4285714285714285;0.0;0.30000000000000004;1
0.4117647058823528;0;0;2;0.49090909090909096;1;0.7250000000000001;0.5714285714285714;0.0;0.30000000000000004;1
0.23529411764705888;0;0;0;0.7090909090909091;2;0.125;0.0;0.0;0.875;0
0.8823529411764706;1;0;4;0.2909090909090909;0;0.4750000000000001;0.7142857142857143;0.16666666666666663;0.07500000000000018;1
0.5294117647058822;1;0;0;0.07272727272727272;2;0.625;0.0;0.16666666666666663;0.2250000000000001;2
0.8235294117647058;0;1;3;0.7636363636363637;0;0.6000000000000001;0.4285714285714285;1.0;0.8250000000000002;1
0.3529411764705881;0;0;5;0.3090909090909091;1;0.625;0.14285714285714285;1.0;0.3250000000000002;1
0.8823529411764706;0;0;5;0.1818181818181818;0;0.07499999999999996;0.0;0.5;0.7000000000000002;1
0.3529411764705881;0;0;3;0.7090909090909091;1;0.7;0.9999999999999999;0.0;0.3500000000000001;1
0.5294117647058822;0;1;0;0.6545454545454544;0;0.8999999999999999;0.2857142857142857;0.0;0.07500000000000018;1
0.8235294117647058;1;0;4;0.6909090909090909;2;0.7;0.5714285714285714;0.6666666666666665;0.8500000000000001;1
0.0;0;0;5;0.32727272727272727;0;0.25;0.14285714285714285;0.16666666666666663;0.8999999999999999;1
0.8823529411764706;1;1;2;0.5272727272727272;0;0.44999999999999996;0.5714285714285714;0.16666666666666663;0.9250000000000003;1
0.5294117647058822;0;0;4;0.32727272727272727;1;0.675;0.2857142857142857;0.33333333333333326;0.6499999999999999;1
0.9999999999999998;0;1;0;0.3090909090909091;1;0.32499999999999996;0.8571428571428571;1.0;0.8000000000000003;1
0.3529411764705881;0;0;2;0.5272727272727272;0;0.625;0.9999999999999999;0.8333333333333333;0.7000000000000002;1
0.2941176470588236;0;0;3;0.8727272727272727;0;0.4750000000000001;0.0;0.8333333333333333;0.9500000000000002;1
0.23529411764705888;0;1;3;0.09090909090909091;2;1.0;0.14285714285714285;0.5;0.17500000000000004;2
0.23529411764705888;0;0;3;0.2727272727272727;2;0.825;0.9999999999999999;0.16666666666666663;0.7250000000000001;2
0.9411764705882353;0;0;2;0.7454545454545454;2;0.125;0.14285714285714285;0.33333333333333326;0.6499999999999999;0
0.9999999999999998;0;1;2;0.2909090909090909;2;0.575;0.9999999999999999;1.0;0.2250000000000001;1
0.7058823529411764;1;1;0;0.7636363636363637;0;0.375;0.7142857142857143;1.0;0.30000000000000004;1
0.05882352941176472;1;1;0;0.7454545454545454;0;0.7;0.8571428571428571;0.5;0.2250000000000001;1
0.23529411764705888;1;1;2;0.09090909090909091;0;0.8999999999999999;0.0;0.8333333333333333;0.2250000000000001;2
0.9999999999999998;0;1;1;0.6181818181818182;2;0.3999999999999999;0.14285714285714285;1.0;0.5250000000000001;1
0.5294117647058822;1;0;4;0.890909090909091;1;0.5;0.0;0.6666666666666665;0.10000000000000009;1
0.0;1;1;0;0.7636363636363637;0;0.7;0.14285714285714285;0.5;0.25;1
0.2941176470588236;1;0;0;0.36363636363636365;2;0.42500000000000004;0.4285714285714285;0.6666666666666665;0.6499999999999999;1
0.4117647058823528;0;1;4;0.8727272727272727;0;0.625;0.4285714285714285;0.5;0.9250000000000003;1
0.11764705882352944;0;1;3;0.6727272727272727;0;0.8999999999999999;0.9999999999999999;0.33333333333333326;0.8500000000000001;1
0.7058823529411764;0;0;5;0.6363636363636364;0;0.42500000000000004;0.5714285714285714;0.5;0.4750000000000001;1
0.0;1;1;2;0.5636363636363636;1;0.575;0.5714285714285714;0.0;0.625;1
0.23529411764705888;1;0;2;0.6;0;0.3500000000000001;0.4285714285714285;0.6666666666666665;0.40000000000000013;1
0.7647058823529411;1;0;5;0.03636363636363635;2;0.375;0.2857142857142857;0.0;0.4500000000000002;1
0.8823529411764706;0;1;0;0.8727272727272727;0;0.375;0.5714285714285714;1.0;0.25;1
0.6470588235294117;1;1;0;0.9636363636363635;0;0.1499999999999999;0.4285714285714285;1.0;0.625;0
0.6470588235294117;1;0;4;0.5454545454545454;1;0.44999999999999996;0.5714285714285714;0.6666666666666665;0.6000000000000001;1
0.11764705882352944;0;1;1;0.6181818181818182;0;0.9500000000000002;0.7142857142857143;0.6666666666666665;0.3500000000000001;1
0.17647058823529416;1;0;4;0.1090909090909091;0;0.050000000000000044;0.0;0.33333333333333326;0.7749999999999999;1
0.17647058823529416;0;1;2;0.36363636363636365;1;0.9500000000000002;0.8571428571428571;0.6666666666666665;0.2250000000000001;1
0.6470588235294117;0;0;4;0.6909090909090909;0;0.2250000000000001;0.9999999999999999;0.16666666666666663;0.5750000000000002;0
0.0;1;1;5;0.1818181818181818;1;0.125;0.9999999999999999;0.0;0.3250000000000002;1
0.588235294117647;1;0;2;0.7818181818181817;1;0.19999999999999996;0.4285714285714285;0.6666666666666665;0.3250000000000002;0
0.0;0;0;3;0.9818181818181818;0;0.55;0.2857142857142857;0.0;0.025000000000000133;1
0.17647058823529416;1;1;4;0.018181818181818174;0;0.2749999999999999;0.2857142857142857;0.8333333333333333;0.6499999999999999;1
0.9411764705882353;0;1;1;0.509090909090909;1;0.10000000000000009;0.4285714285714285;0.6666666666666665;0.050000000000000044;1
0.8235294117647058;1;0;2;0.054545454545454564;2;0.4750000000000001;0.8571428571428571;0.5;0.15000000000000013;1
0.5294117647058822;0;1;0;0.14545454545454548;2;0.125;0.7142857142857143;0.5;0.9500000000000002;1
0.7647058823529411;0;1;4;0.1090909090909091;0;0.6499999999999999;0.4285714285714285;0.5;0.7000000000000002;2
0.23529411764705888;0;0;0;0.7272727272727273;1;0.32499999999999996;0.7142857142857143;0.8333333333333333;0.40000000000000013;0
0.05882352941176472;0;0;4;0.09090909090909091;0;0.10000000000000009;0.7142857142857143;1.0;0.20000000000000018;1
0.5294117647058822;0;0;3;0.8727272727272727;2;0.9500000000000002;0.8571428571428571;1.0;0.07500000000000018;1
0.9999999999999998;0;0;2;0.21818181818181817;2;0.6499999999999999;0.4285714285714285;1.0;0.15000000000000013;2
0.2941176470588236;0;1;2;0.21818181818181817;0;0.42500000000000004;0.0;0.6666666666666665;0.42500000000000004;1
0.0;1;0;4;0.0;0;0.875;0.8571428571428571;0.0;0.2250000000000001;2
0.11764705882352944;1;0;5;0.4545454545454545;2;0.1499999999999999;0.5714285714285714;0.8333333333333333;0.5;1
0.8235294117647058;0;1;5;0.054545454545454564;2;0.07499999999999996;0.9999999999999999;0.8333333333333333;0.6750000000000003;1
0.9411764705882353;0;0;5;0.1090909090909091;0;0.42500000000000004;0.5714285714285714;0.8333333333333333;0.9250000000000003;1
0.47058823529411753;0;1;0;0.9818181818181818;1;0.050000000000000044;0.4285714285714285;0.33333333333333326;0.3250000000000002;0
0.9411764705882353;0;0;4;0.49090909090909096;2;0.42500000000000004;0.2857142857142857;0.5;0.8500000000000001;1
0.7647058823529411;0;1;2;0.03636363636363635;1;0.02499999999999991;0.14285714285714285;1.0;0.5;1
0.6470588235294117;1;1;0;0.4;1;0.9750000000000001;0.2857142857142857;1.0;0.9750000000000001;1
0.4117647058823528;0;0;0;0.4363636363636363;2;0.3999999999999999;0.14285714285714285;0.5;0.4750000000000001;1
0.23529411764705888;1;0;5;0.6363636363636364;0;0.5249999999999999;0.4285714285714285;1.0;0.55;1
0.8235294117647058;0;1;1;0.20000000000000004;0;0.6000000000000001;0.14285714285714285;0.16666666666666663;1.0;1
0.05882352941176472;0;0;2;0.14545454545454548;0;0.07499999999999996;0.9999999999999999;0.8333333333333333;0.4750000000000001;1
0.9411764705882353;0;1;3;0.4545454545454545;2;0.050000000000000044;0.5714285714285714;0.0;0.125;1
0.3529411764705881;0;1;3;0.9454545454545454;1;0.75;0.0;0.5;0.8999999999999999;1
0.2941176470588236;1;0;1;0.9636363636363635;0;0.44999999999999996;0.7142857142857143;0.8333333333333333;0.125;1
0.7058823529411764;0;1;1;0.9999999999999999;2;0.5249999999999999;0.2857142857142857;0.33333333333333326;0.5750000000000002;1
0.9999999999999998;0;1;2;0.054545454545454564;2;0.625;0.7142857142857143;0.0;0.5250000000000001;2
0.23529411764705888;0;1;1;0.8545454545454546;2;0.9750000000000001;0.2857142857142857;0.33333333333333326;0.125;1
0.588235294117647;1;0;1;0.6545454545454544;2;0.125;0.14285714285714285;0.33333333333333326;0.875;0
0.588235294117647;0;0;5;0.4181818181818181;1;0.3500000000000001;0.7142857142857143;0.33333333333333326;0.27500000000000013;1
0.05882352941176472;0;0;3;0.1636363636363636;0;0.30000000000000004;0.14285714285714285;0.6666666666666665;0.8500000000000001;1
0.7647058823529411;0;0;4;0.14545454545454548;2;0.17500000000000004;0.2857142857142857;0.8333333333333333;0.7000000000000002;1
0.5294117647058822;0;0;2;0.2909090909090909;2;0.75;0.9999999999999999;0.16666666666666663;0.8500000000000001;1
0.9411764705882353;0;0;5;0.9454545454545454;2;0.9750000000000001;0.9999999999999999;1.0;0.4500000000000002;1
0.17647058823529416;1;1;0;0.14545454545454548;1;0.25;0.9999999999999999;1.0;0.5750000000000002;1
0.4117647058823528;0;1;0;0.2727272727272727;0;0.8999999999999999;0.2857142857142857;1.0;0.6750000000000003;2
0.4117647058823528;1;1;0;0.054545454545454564;2;0.5;0.4285714285714285;0.5;0.125;1
0.23529411764705888;0;1;3;0.6545454545454544;1;0.8;0.2857142857142857;0.0;0.4500000000000002;1
0.9411764705882353;0;0;2;0.9090909090909091;1;0.02499999999999991;0.4285714285714285;1.0;0.2250000000000001;0
0.11764705882352944;1;1;3;0.3090909090909091;2;0.050000000000000044;0.8571428571428571;0.8333333333333333;0.9750000000000001;1
0.7647058823529411;1;1;5;0.018181818181818174;2;0.5249999999999999;0.4285714285714285;0.8333333333333333;0.2250000000000001;1
0.9411764705882353;1;1;4;0.4181818181818181;1;0.675;0.14285714285714285;0.6666666666666665;0.5750000000000002;1
0.11764705882352944;0;0;1;0.6363636363636364;2;0.9750000000000001;0.5714285714285714;0.8333333333333333;0.025000000000000133;1
0.9999999999999998;0;0;1;0.6363636363636364;0;0.7749999999999999;0.7142857142857143;0.16666666666666663;0.050000000000000044;1
0.8235294117647058;1;1;5;0.9818181818181818;1;0.4750000000000001;0.2857142857142857;1.0;0.20000000000000018;1
0.9999999999999998;0;1;0;0.8;2;0.875;0.7142857142857143;0.33333333333333326;0.8000000000000003;1
0.17647058823529416;0;1;4;0.20000000000000004;2;0.3500000000000001;0.0;1.0;0.5250000000000001;1
0.6470588235294117;0;0;1;0.4363636363636363;0;0.9500000000000002;0.7142857142857143;0.16666666666666663;0.7749999999999999;1
0.17647058823529416;1;1;1;0.07272727272727272;0;0.6000000000000001;0.2857142857142857;0.6666666666666665;0.4500000000000002;1
0.8235294117647058;1;1;3;0.3090909090909091;0;0.6000000000000001;0.8571428571428571;0.16666666666666663;0.7000000000000002;1
0.6470588235294117;1;0;5;0.2727272727272727;2;0.9750000000000001;0.0;0.0;1.0;2
0.6470588235294117;0;1;3;0.6727272727272727;1;0.44999999999999996;0.2857142857142857;0.0;0.375;1
0.23529411764705888;0;1;2;0.6;2;0.675;0.7142857142857143;0.33333333333333326;0.7000000000000002;1
0.9411764705882353;0;0;2;0.2727272727272727;0;0.9500000000000002;0.0;0.8333333333333333;0.27500000000000013;2
0.17647058823529416;1;0;4;0.7090909090909091;1;0.2250000000000001;0.5714285714285714;0.8333333333333333;0.7749999999999999;0
0.6470588235294117;1;1;2;0.890909090909091;1;0.44999999999999996;0.14285714285714285;1.0;0.5;1
0.4117647058823528;1;0;5;0.7090909090909091;1;0.9249999999999998;0.2857142857142857;1.0;0.5750000000000002;1
0.11764705882352944;1;1;4;0.7818181818181817;2;0.02499999999999991;0.7142857142857143;0.5;0.875;0
0.23529411764705888;0;0;4;0.7272727272727273;0;0.5249999999999999;0.8571428571428571;1.0;0.8999999999999999;1
0.9411764705882353;1;0;3;0.6727272727272727;1;0.3500000000000001;0.2857142857142857;1.0;0.20000000000000018;0
0.11764705882352944;0;0;1;0.3090909090909091;2;0.1499999999999999;0.4285714285714285;0.33333333333333326;0.8250000000000002;1
0.23529411764705888;1;1;3;0.2727272727272727;1;0.625;0.14285714285714285;0.6666666666666665;0.25;2
0.3529411764705881;0;0;4;0.8181818181818182;2;0.02499999999999991;0.0;0.8333333333333333;0.8999999999999999;0
0.7058823529411764;0;1;0;0.5454545454545454;2;0.6499999999999999;0.5714285714285714;0.5;0.375;1
0.23529411764705888;0;1;1;0.054545454545454564;0;0.44999999999999996;0.9999999999999999;0.5;0.3250000000000002;1
0.588235294117647;1;1;0;0.9818181818181818;0;0.125;0.7142857142857143;0.6666666666666665;0.875;0
0.7647058823529411;1;0;2;0.4545454545454545;2;0.1499999999999999;0.0;0.33333333333333326;0.6000000000000001;1
0.8823529411764706;0;1;0;0.7272727272727273;1;0.19999999999999996;0.2857142857142857;0.5;0.8000000000000003;0
0.05882352941176472;1;1;4;0.9454545454545454;2;0.5;0.4285714285714285;0.16666666666666663;0.9250000000000003;1
0.17647058823529416;0;0;2;0.890909090909091;2;0.6499999999999999;0.9999999999999999;0.33333333333333326;0.8500000000000001;1
0.9999999999999998;1;1;3;0.36363636363636365;0;0.3999999999999999;0.0;0.5;0.07500000000000018;1
0.17647058823529416;1;0;4;0.07272727272727272;0;0.5;0.5714285714285714;1.0;0.9750000000000001;1
0.9411764705882353;0;0;0;0.8;1;0.3500000000000001;0.7142857142857143;1.0;0.2250000000000001;0
0.9411764705882353;1;1;3;0.14545454545454548;0;0.32499999999999996;0.9999999999999999;0.6666666666666665;0.7250000000000001;1
0.9411764705882353;0;1;4;0.1636363636363636;1;1.0;0.5714285714285714;0.6666666666666665;0.5250000000000001;2
0.0;0;1;1;0.36363636363636365;2;0.675;0.8571428571428571;0.6666666666666665;0.4750000000000001;1
0.7058823529411764;1;0;0;0.5818181818181818;2;0.7250000000000001;0.9999999999999999;0.16666666666666663;0.8250000000000002;1
0.23529411764705888;0;0;4;0.9454545454545454;2;0.10000000000000009;0.0;0.5;0.5;0
0.3529411764705881;0;1;3;0.7818181818181817;0;0.9249999999999998;0.0;0.8333333333333333;0.20000000000000018;1
0.47058823529411753;0;0;5;0.3090909090909091;0;0.17500000000000004;0.7142857142857143;0.6666666666666665;0.55;1
0.8823529411764706;0;1;2;0.5636363636363636;2;0.2250000000000001;0.5714285714285714;1.0;0.4500000000000002;1
0.9999999999999998;0;1;2;0.9272727272727271;1;0.8;0.5714285714285714;0.33333333333333326;0.17500000000000004;1
0.47058823529411753;0;0;5;0.2909090909090909;2;0.30000000000000004;0.14285714285714285;0.33333333333333326;0.7000000000000002;1
0.4117647058823528;1;0;1;0.2727272727272727;2;0.55;0.5714285714285714;0.16666666666666663;0.15000000000000013;1
0.17647058823529416;1;0;3;0.21818181818181817;1;0.2250000000000001;0.14285714285714285;0.5;0.5250000000000001;1
0.588235294117647;0;0;0;0.4;2;0.9249999999999998;0.9999999999999999;0.5;0.30000000000000004;1
0.05882352941176472;0;1;5;0.5818181818181818;2;0.5249999999999999;0.0;0.16666666666666663;0.6499999999999999;1
0.17647058823529416;0;1;4;0.9636363636363635;2;0.9249999999999998;0.0;0.0;0.4750000000000001;1
0.47058823529411753;1;0;2;0.5454545454545454;1;0.5;0.2857142857142857;1.0;0.8000000000000003;1
0.3529411764705881;1;1;4;0.7272727272727273;2;0.6499999999999999;0.2857142857142857;0.0;0.5250000000000001;1
0.588235294117647;1;0;2;0.32727272727272727;0;0.3999999999999999;0.14285714285714285;0.16666666666666663;0.20000000000000018;1
0.0;0;1;1;0.23636363636363636;1;0.75;0.7142857142857143;0.33333333333333326;0.9250000000000003;2
0.9411764705882353;0;0;1;0.054545454545454564;0;0.125;0.5714285714285714;0.16666666666666663;0.625;1
0.6470588235294117;0;1;3;0.36363636363636365;2;0.2250000000000001;0.2857142857142857;0.5;0.2250000000000001;1
0.6470588235294117;1;0;0;0.8181818181818182;2;0.75;0.14285714285714285;0.6666666666666665;0.7000000000000002;1
0.8235294117647058;1;0;1;0.9090909090909091;2;0.19999999999999996;0.2857142857142857;0.16666666666666663;0.5;0
0.23529411764705888;0;1;3;0.49090909090909096;1;0.8999999999999999;0.9999999999999999;1.0;0.07500000000000018;1
0.47058823529411753;1;0;3;0.5636363636363636;1;0.675;0.5714285714285714;0.8333333333333333;0.025000000000000133;1
0.8823529411764706;1;1;4;0.03636363636363635;1;0.3500000000000001;0.14285714285714285;0.6666666666666665;0.07500000000000018;1
0.7058823529411764;0;0;1;0.7636363636363637;2;0.7749999999999999;0.8571428571428571;0.33333333333333326;0.6000000000000001;1
0.7058823529411764;1;0;0;0.8727272727272727;1;0.125;0.7142857142857143;0.0;0.27500000000000013;0
0.4117647058823528;0;1;5;0.9818181818181818;0;0.4750000000000001;0.8571428571428571;0.6666666666666665;0.6000000000000001;1
0.0;1;0;0;0.1818181818181818;1;0.875;0.14285714285714285;0.0;0.6499999999999999;2
0.8235294117647058;1;0;0;0.6;1;0.44999999999999996;0.0;0.16666666666666663;0.050000000000000044;1
0.588235294117647;1;1;5;0.509090909090909;2;0.30000000000000004;0.7142857142857143;0.6666666666666665;0.9500000000000002;1
0.2941176470588236;0;1;0;0.5272727272727272;0;0.42500000000000004;0.5714285714285714;0.0;0.875;1
0.23529411764705888;0;1;5;0.9454545454545454;2;0.675;0.7142857142857143;0.8333333333333333;0.6499999999999999;1
0.05882352941176472;0;1;3;0.4727272727272728;2;0.8500000000000001;0.5714285714285714;1.0;0.2250000000000001;1
0.6470588235294117;1;0;0;0.12727272727272726;0;0.25;0.4285714285714285;0.33333333333333326;0.125;1
0.9999999999999998;1;1;5;0.38181818181818183;0;0.6000000000000001;0.0;1.0;0.10000000000000009;1
0.4117647058823528;1;1;5;0.3090909090909091;2;0.8999999999999999;0.4285714285714285;0.16666666666666663;0.17500000000000004;1
0.47058823529411753;0;1;4;0.32727272727272727;1;0.2749999999999999;0.9999999999999999;0.6666666666666665;0.55;1
0.7647058823529411;1;0;1;0.8;1;0.7250000000000001;0.7142857142857143;0.16666666666666663;0.5750000000000002;1
0.588235294117647;1;1;3;0.018181818181818174;1;0.55;0.8571428571428571;0.33333333333333326;0.2250000000000001;1
0.8823529411764706;0;0;1;0.49090909090909096;0;0.6499999999999999;0.7142857142857143;0.33333333333333326;0.7749999999999999;1
0.05882352941176472;1;0;1;0.1636363636363636;1;0.7250000000000001;0.9999999999999999;0.16666666666666663;0.8500000000000001;2
0.3529411764705881;0;1;0;0.7636363636363637;2;0.3999999999999999;0.4285714285714285;0.0;0.2250000000000001;1
0.0;0;0;0;0.6363636363636364;2;0.9249999999999998;0.9999999999999999;0.8333333333333333;0.7749999999999999;1
0.7647058823529411;1;0;0;0.7272727272727273;2;0.5249999999999999;0.5714285714285714;0.0;0.8000000000000003;1
0.7058823529411764;1;1;4;0.14545454545454548;0;0.19999999999999996;0.5714285714285714;1.0;0.55;1
0.05882352941176472;1;1;4;0.5636363636363636;0;1.0;0.4285714285714285;0.33333333333333326;0.125;1
0.8823529411764706;0;1;3;0.5454545454545454;1;0.050000000000000044;0.0;0.8333333333333333;0.25;1
0.47058823529411753;1;0;1;0.890909090909091;0;0.9249999999999998;0.4285714285714285;0.16666666666666663;0.8999999999999999;1
0.3529411764705881;1;1;0;0.890909090909091;0;0.575;0.0;0.16666666666666663;0.5;1
0.7058823529411764;1;0;3;0.1636363636363636;2;0.25;0.8571428571428571;0.8333333333333333;0.8500000000000001;1
0.7058823529411764;0;0;1;0.9818181818181818;0;0.050000000000000044;0.8571428571428571;0.16666666666666663;0.10000000000000009;0
0.7647058823529411;1;1;0;0.7818181818181817;2;0.44999999999999996;0.4285714285714285;0.33333333333333326;0.875;1
0.7058823529411764;1;1;2;0.2909090909090909;0;0.25;0.14285714285714285;0.0;0.42500000000000004;1
0.17647058823529416;1;0;5;0.1090909090909091;0;0.0;0.5714285714285714;0.5;0.5750000000000002;1
0.6470588235294117;1;1;4;0.4545454545454545;1;0.55;0.8571428571428571;0.0;0.025000000000000133;1
